lic_ticker,lic_name,year_updated,kp_name,kp_year_joined,kp_role_chairman,kp_role_director,kp_role_investmentmanager,kp_role_title,kp_bio,kp_shares_owned,share_price_eoy,kp_share_value,kp_image_saved,kp_image_file_name,lic_id
CDM,Cadence Capital Limited,2023,James Chirnside,2006,No,Yes,No,Non-Executive Director,"Chairman of the Nomination and Remuneration Committee and a member of the Audit and Risk Committee.

James Chirnside has worked in financial markets for 38 years mostly as an equities fund manager across a broad range of markets and sectors. As a fund manager, he was mainly focused in emerging and frontier markets. In addition, he has also been a proprietary metals trader, derivatives broker, and fund promoter in Sydney, Hong Kong, London, and Melbourne.

 James studied for a Bachelor's degree in Business Administration at Edith Cowan University in Perth. James is also a Director of Dart Mining NL (DTM), WAM Capital Limited (WAM) and Mercantile Investment Company Ltd (MVT). James was previously a Director of Ask Funding Ltd (ASK).",51063,0.77,39319,Yes,cdm_james_chirnside,
CIN,Carlton Investments Limited,2023,Alan Rydge AM,1978,Yes,Yes,No,Chairman and Non-executive Director,"Chairman of Directors since 1980.

Broad experience as a director of various listed and private entities, formerly Deputy Chairman of Australia Post. 

Director (since 1978) and Chairman (since 1980) of EVT Limited. Also a director of Enbeear Pty Limited, Alphoeb Pty Limited, and Aygeear Pty Limited.",16084540,28.1,451975574,No,cin_alan_rydge,
CIN,Carlton Investments Limited,2023,Murray Bleach,2014,No,Yes,No,Independent Non executive Director,"Chairman of the Nominations and Remuneration Committee and Chairman of the Audit and Risk Committee.

Member of the Institute of Chartered Accountants in Australia and Graduate of the Australian Institute of Company Directors. 

Over 40 years' experience in accounting and financial services, with extensive experience in infrastructure and start-up investment. He was previously in charge of Macquarie Group's North American operations and was the CEO of Intoll Group, the Chairman of Suicide Prevention Australia and a Non- Executive Director and the Chairman of the Board Investment Committee at IFM Investors for 9 years. 

He is Chairman and co-founder of start-up investment group, AddVenture/Tidal Ventures and director and Chairman of Energy Action Ltd. Murray also serves at AustralianSuper Pty Ltd as the Infrastructure and Private Equity Expert for its Direct Investment Group and Transaction Review Committee.",6120,28.1,171972,No,cin_murray_bleach,
CIN,Carlton Investments Limited,2023,Greg Robertson,2022,No,Yes,No,Independent Non executive Director,"Member of the Institute of Chartered Accountants in Australia and also a member of the Australian Institute of Company Directors. 

Over 35 years' experience in business management, business valuations, mergers, acquisitions and reconstructions. Extensive experience in private equity investment across a wide range of industry sectors. He was a partner at Arthur Andersen, following which he was an Executive Director at Investec Wentworth Private Equity Limited for close to 10 years, and subsequently an Executive Director of Adexum Capital Limited for 8 years. 

He is currently a director of Actuity Capital Partners Pty Ltd and Echo HoldCo Pty Ltd.",3500,28.1,98350,No,cin_greg_robertson,
PL8,Plato Income Maximiser Limited,2023,Jonathan Trollip,2017,Yes,Yes,No,Chairman,"Jonathan Trollip is a non-executive director with over 34 years of commercial, corporate, governance, legal and transaction experience. Prior to becoming a professional non-executive director, he worked as a principal of Meridian International Capital Limited for over 20 years, and before that, he was a Partner with law firm Herbert Smith Freehills. In the philanthropy area, he is chairman of Science for Wildlife Limited and a director of The Watarrka Foundation and the Pinnacle Charitable Foundation. Jonathan has a B.Arts, post graduate degrees in Economics and Law and is a Fellow of the Australian Institute of Company Directors. 

Jonathan Trollip is currently independent chairman of ASX listed Antipodes Global Investment Company Limited, Future Generation Investment Company Limited, Spheria Emerging Companies Limited and Global Value Fund Limited (listed investment companies). He is also a non-executive director of ASX listed Propel Funeral Partners Limited and of Kore Potash PLC (ASX, AIM and JSE listed).",149299,1.24,185131,No,pl8_jonathan_trollip,
PL8,Plato Income Maximiser Limited,2023,Lorraine Berends,2017,No,Yes,No,Independent Director,"Lorraine Berends has worked in the financial services industry for over 40 years and possesses extensive experience in both investment management and superannuation. Before moving to a non-executive career in 2014, she worked for 15 years with US based investment manager Marvin and Palmer Associates. Lorraine contributed extensively to industry associations throughout her executive career, serving on the boards of the Investment Management Consultants Association (IMCA Australia, now the CIMA society of Australia) for 13 years (7 as Chair) and the Association of Superannuation Funds Australia (ASFA) for 12 years (3 as Chair). Lorraine has been awarded Life Membership of both IMCA Australia and ASFA. 

Lorraine is currently an independent non-executive director of Antipodes Global Investment Company Limited, Spheria Emerging Companies Limited and Hearts and Minds Investments Limited (listed investment companies), and an independent non-executive director of Pinnacle Investment Management Group Limited and a company appointed director of Qantas Superannuation Limited. Lorraine holds a BSc from Monash University, is a Fellow of the Actuaries Institute and a Fellow of ASFA.",135549,1.24,168081,No,pl8_lorraine_berends,
PL8,Plato Income Maximiser Limited,2023,Katrina Onishi,2017,No,Yes,No,Independent Director,"Katrina Onishi has over 25 years' experience in financial markets as an equities analyst and portfolio manager, both in Australia and overseas. After a long career in investment markets, in 2000, Katrina co-founded Concord Capital, an Australian equities funds management firm of which she was an Executive Director for ten years. In addition, Katrina has 20 years' experience as a company director, including several as a director of ASX-listed companies namely Vitaco Holdings Ltd and Scottish Pacific Group Limited. Katrina is also director and advisor to Little Company of Mary, a not-for-profit organisation and holds a B.A. (Hons) from University of Sydney, is a Chartered Financial Analyst, a Graduate Member of the Australian Institute of Company Directors and a Fellow of FinSIA.",136240,1.24,168938,No,pl8_katrina_onishi,
PL8,Plato Income Maximiser Limited,2023,Chris Meyer,2022,No,Yes,No,Director,"Chris Meyer is Director of Listed Products at Pinnacle Investment Management Group Limited (Pinnacle) and responsible for driving the listed products business including in excess of $5bn of funds under management (FUM) across active ETFs and listed closed end funds (LICs and LITs). He is also a director of the Australian Listed Investment Companies and Trust Association. 

Prior to joining Pinnacle in 2018, Chris was the CEO of RMI Investment Managers since 2015 where he built an asset management business by partnering with ten independent boutique asset management businesses in South Africa, collectively managing $10bn of FUM. 

Chris was also previously the founder and CEO of RMB Morgan Stanley since 2006, successfully leading the company to be the number one institutional equity business in South Africa and an Executive Director in Morgan Stanley's US equity research team where he analysed the US brokerage, asset management and stock exchange industries. 

Chris is a Chartered Financial Analyst and a Business Science honours graduate of the University of Cape Town.",46178,1.24,57261,No,pl8_chris_meyer,
PL8,Plato Income Maximiser Limited,2023,Dr Don Hamson,2017,No,Yes,Yes,Investment Manager. Managing Director of Plato Investment Management Limited (Investment Manager).,"Don has over 25 years investment management experience and founded Plato Investment Management Limited in 2006. Don has written a number of white papers on after tax investing and has spoken at many conferences and seminars on this subject.

Prior to Plato Don was Head of Active Equities, Asia Pacific and a member of the global Senior Management Group at State Street Global Advisors, responsible for over $10B in active and enhanced equity investments.

Don previously held various positions at Westpac Investment Management, including Chief Investment Officer, Head of Equities where he managed the $1B Tax Effective Share Fund, a Westpac appointed director on the board of Hastings Funds Management and was instrumentally involved in the mergers of BT and Rothschild. Prior to Westpac Don was a senior analyst at Queensland Investment Corporation.

Don has a strong interest in responsible investment and governance. Don is the deputy chair of ESG RA and has served on the ASX Corporate Governance Council.

Don was a Lecturer in Finance at the University of Queensland (UQ) for 6 years, and was a Visiting Assistant Professor at the University of Michigan Business School. Don has a PhD in Finance and a Bachelor of Commerce with First Class Honours from UQ, and a University Medal.",1304299,1.24,1617331,Yes,pl8_don_hamson,
LSF,L1 Long Short Fund Limited,2023,Andrew Larke,2018,Yes,Yes,No,Independent Chairman,"Andrew Larke has over 25 years experience in mergers, acquisitions, capital markets and senior executive leadership positions. 

He was formerly CEO and Managing Director of IXOM chemicals group and prior to that he was Global Head of Strategy, Planning and Mergers and Acquisitions at Orica Limited. Mr Larke has been a director of DuluxGroup (2010  2019) and he is also a director of listed company Diversified United Investment Limited.
",1064018,2.8,2979250,Yes,lsf_andrew_larke,
LSF,L1 Long Short Fund Limited,2023,Raphael Lamm,2017,No,Yes,Yes,Non Independent Director. Joint Managing Director and Chief Investment Officer of L1 Capital Pty Ltd (Investment Manager).,"Raphael Lamm is the Joint Managing Director and Chief Investment Officer of L1 Capital Pty Limited. Since co-founding L1 Capital in 2007, Raphael has jointly managed L1 Capital's Australian equities strategies including the flagship L1 Capital Long Short Strategy, which was launched in 2014. 

Prior to founding L1 Capital, Raphael spent 5 years at Cooper Investors where he worked as an Investment Analyst and Portfolio Manager. During this time, Raphael was responsible for financial analysis, security selection and portfolio management of Australian Equities across the large cap universe. 

He holds a double degree in Law and Commerce from Monash University, with Honours in Law and First Class Honours in Finance.",42212443,2.8,118194840,Yes,lsf_raphael_lamm,
LSF,L1 Long Short Fund Limited,2023,Mark Landau,2017,No,Yes,Yes,Non Independent Director. Joint Managing Director and Chief Investment Officer of L1 Capital Pty Ltd (Investment Manager).,"Mark Landau is the Joint Managing Director and Chief Investment Officer of L1 Capital. Since co-founding L1 Capital in 2007, Mark has jointly managed L1 Capital's Australian equities strategies including the flagship L1 Capital Long Short Strategy, which was launched in 2014. 

Prior to founding L1 Capital, Mark worked at Invesco Australia as an Investment Analyst in the large-cap Australian Equities Fund and an Investment Manager in the Invesco Smaller Companies Fund. Previously, he was a Senior Strategy Consultant at Accenture, providing financial analysis and corporate strategy advice to a range of ASX100 companies. 

Mark holds a double degree in Commerce and Economics from Monash University, is an active CFA charterholder and is a Fellow of FINSIA.",45424653,2.8,127189028,Yes,lsf_mark_landau,
LSF,L1 Long Short Fund Limited,2023,John Macfarlane,2018,No,Yes,No,Independent Director,"John Macfarlane is an experienced international banker. He served as CEO of Bankers Trust New Zealand (1998  1999), Chief Country Officer (Japan) and President of Deutsche Securities Japan (1999  2006), Executive Chairman of Deutsche Bank Australia and New Zealand (2007  2014) and Chairman and CEO of Deutsche Bank Australia (2011  2014). 

During his 15 years at Deutsche Bank he was a member of the Global Markets, Global Banking and Global Regional Management Executive Committees and he also served as a Co-Chair of the Asia Pacific Executive Committee (2004  2006). He has also previously worked for the New Zealand Government Treasury, the Department of Finance (PNG) and for Bankers Trust Company for 11 years in Australia, New Zealand and the USA.",669431,2.8,1874407,Yes,lsf_john_macfarlane,
LSF,L1 Long Short Fund Limited,2023,Harry Kingsley,2018,No,Yes,No,Independent Director,"Harry Kingsley is a Partner at KandL Gates. He is a senior corporate and commercial lawyer specialising in strategic advice and negotiated transactions. He has extensive legal industry experience working in private practice and organisations in the transport and financial services industries as well as working as an investment banking professional. He is a trusted advisor to private and ASX listed corporations, their directors and management throughout Australasia. 

He is highly regarded for his general commercial expertise as well as specialist knowledge around private equity, private and public Mergers and Acquisitions, IPOs and equity and debt capital markets. He was formerly a Partner at Holding Redlich (2015  2020), Senior Legal Counsel, Asciano Limited and Chief Legal Counsel, Pacific National (2011  2015), Executive Director, Austock Group (2005  2011) and a senior associate at Minter Ellison (2001  2005).",26777,2.8,74976,Yes,lsf_harry_kingsley,
